loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,sub_grade,emp_length,annual_inc,loan_status,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,last_pymnt_amnt,pub_rec_bankruptcies,EMPLOYED_RATIO,EMPLOYED_TERM_RATIO,GRADE_DIST_TO_C3,FUND_LOAN_RATIO,FUND_INV_RATIO,ADJ_SALARY,ADJ_DTI,LOAN_PMNT_LEN,LAST_PMNT_RATIO,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding
5000,5000,5000,36,0.0751,155.56,1.4,9,55000,Fully Paid,28.21,0,1,13,0,20060,0.599,33,1673.03,0,0.459574468,3,0.944461609,1,1,55000,55000,0.364727273,0.334606,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6250,6250,6250,36,0.1269,209.66,2.8,7,25899,Fully Paid,23.26,0,2,10,0,16969,0.61,37,219.96,0,0.269230769,2.333333333,0.251314428,1,1,20719.2,20719.2,0.655199042,0.0351936,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28000,28000,28000,36,0.079,876.13,1.6,8,120000,Fully Paid,9.81,0,1,12,0,9835,0.215,29,888.95,0,0.369230769,2.666666667,0.810930216,1,1,120000,120000,0.081958333,0.031748214,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6800,6800,6800,36,0.1065,221.5,2.2,1,57000,Fully Paid,18.63,0,1,14,0,10024,0.872,33,1932.31,0,0.049792531,0.333333333,0.492476485,1,1,57000,57000,0.175859649,0.284163235,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,12000,12000,36,0.1171,396.92,2.4,6,86496,Fully Paid,14.19,0,0,6,0,12915,0.85,12,3514.64,0,0.486486486,2,0.405465108,1,1,86496,86496,0.149313263,0.292886667,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000,20000,19950,60,0.1427,468.17,3.2,5,83000,Fully Paid,10.08,0,0,5,0,20443,0.818,11,16727.61,0,0.25210084,1,0.117783036,1,0.9975,83000,83000,0.246301205,0.8363805,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16800,16800,16800,36,0.1242,561.38,2.6,10,97000,Fully Paid,15.75,0,1,9,0,22928,0.821,18,5384.34,0,0.576923077,3.333333333,0.3254224,1,1,77600,77600,0.236371134,0.320496429,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30000,30000,29950,60,0.1864,772.29,5,10,105000,Fully Paid,12.69,0,1,14,0,25482,0.511,50,18703.6,0,0.30075188,2,0.328504067,1,0.998333333,105000,105000,0.242685714,0.623453333,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9000,9000,9000,36,0.1065,293.16,2.2,1,52000,Fully Paid,9.65,0,0,4,0,9330,0.729,11,302.86,0,0.062176166,0.333333333,0.492476485,1,1,52000,52000,0.179423077,0.033651111,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5200,5200,5175,36,0.0991,167.57,2,2,36000,Fully Paid,22.67,0,0,6,0,6764,0.878,11,3108.88,0,0.110599078,0.666666667,0.587786665,1,0.995192308,36000,36000,0.187888889,0.597861538,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6000,6000,6000,36,0.1677,213.24,4.2,1,42000,Fully Paid,6.83,0,0,4,0,7788,0.938,8,3592.83,0,0.045112782,0.333333333,0.15415068,1,1,42000,42000,0.185428571,0.598805,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15600,15600,15600,36,0.1269,523.3,2.8,1,60000,Fully Paid,11.42,0,0,15,0,13875,0.72,20,9515.61,0,0.073619632,0.333333333,0.251314428,1,1,60000,60000,0.23125,0.609975,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
18000,18000,18000,60,0.1349,414.09,3,6,52000,Fully Paid,17.77,0,2,8,0,12581,0.687,19,13438.33,0,0.356435644,1.2,0.182321557,1,1,52000,52000,0.241942308,0.746573889,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11325,11325,11225,36,0.0991,364.95,2,5,29000,Fully Paid,16.8,0,0,6,0,14921,0.862,12,380.09,0,0.301507538,1.666666667,0.587786665,1,0.991169978,29000,29000,0.514517241,0.033562031,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14000,14000,14000,36,0.1465,482.92,3.4,2,53000,Fully Paid,22.89,0,1,7,0,10595,0.913,8,492.67,0,0.214285714,0.666666667,0.057158414,1,1,53000,53000,0.19990566,0.035190714,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13975,13975,13975,36,0.089,443.76,1.8,1,42000,Fully Paid,17.06,0,0,11,0,20975,0.593,26,11269.92,0,0.052173913,0.333333333,0.693147181,1,1,33600,33600,0.499404762,0.806434347,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24000,24000,24000,36,0.079,750.97,1.6,9,62004,Fully Paid,10.92,0,0,5,0,19176,0.827,26,9112.91,0,0.308571429,3,0.810930216,1,1,62004,62004,0.30927037,0.379704583,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7000,7000,7000,36,0.079,219.04,1.6,4,48000,Fully Paid,15.38,0,1,11,0,9373,0.561,28,1297.97,0,0.248704663,1.333333333,0.810930216,1,1,38400,38400,0.195270833,0.185424286,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6000,6000,6000,36,0.1242,200.5,2.6,7,39996,Fully Paid,18.84,1,1,8,0,2269,0.334,19,407.68,0,0.373333333,2.333333333,0.3254224,1,1,39996,39996,0.056730673,0.067946667,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14000,14000,14000,36,0.1242,467.82,2.6,6,52000,Fully Paid,13.82,0,0,7,0,13205,0.786,24,4481.39,0,0.213649852,2,0.3254224,1,1,41600,41600,0.253942308,0.320099286,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13800,13800,13725,60,0.1171,304.96,2.4,8,109000,Fully Paid,4.44,0,0,9,0,9384,0.552,22,6383.32,0,0.551724138,1.6,0.405465108,1,0.994565217,109000,109000,0.086091743,0.46255942,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16000,16000,16000,60,0.1727,399.97,4.4,10,57000,Fully Paid,10.91,0,0,7,0,17289,0.874,16,798.41,0,0.36036036,2,0.200670695,1,1,45600,45600,0.303315789,0.049900625,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24000,24000,23975,60,0.1465,566.56,3.4,6,90000,Charged Off,17.15,0,1,13,0,17948,0.563,26,566.56,0,0.305084746,1.2,0.057158414,1,0.998958333,90000,90000,0.199422222,0.023606667,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
18000,18000,17950,60,0.1171,397.77,2.4,4,40000,Fully Paid,2.1,0,0,4,0,2188,0.125,11,11311.54,0,0.432432432,0.8,0.405465108,1,0.997222222,40000,40000,0.0547,0.628418889,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
35000,35000,35000,60,0.1942,916.03,5.4,8,220000,Fully Paid,11.41,0,0,16,0,4808,0.239,26,34852.54,0,0.513368984,1.6,0.405465108,1,1,220000,220000,0.021854545,0.995786857,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12000,12000,12000,60,0.1349,276.06,3,1,50000,Fully Paid,10.61,0,2,7,0,9931,0.658,17,275.75,0,0.059405941,0.2,0.182321557,1,1,50000,50000,0.19862,0.022979167,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8000,8000,8000,36,0.1269,268.36,2.8,5,36000,Charged Off,11.13,1,0,6,0,10736,0.82,20,276.26,0,0.306122449,1.666666667,0.251314428,1,1,28800,28800,0.298222222,0.0345325,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25000,25000,24950,60,0.1427,585.22,3.2,0,117000,Fully Paid,12.71,0,1,12,0,29323,0.726,39,9166.76,0,0,0,0.117783036,1,0.998,117000,117000,0.250623932,0.3666704,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1000,1000,1000,36,0.1065,32.58,2.2,1,12000,Fully Paid,4,0,1,3,0,849,0.283,7,35.67,0,0.030150754,0.333333333,0.492476485,1,1,12000,12000,0.07075,0.03567,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5000,5000,5000,36,0.0662,153.52,1.2,1,30000,Fully Paid,13.76,0,0,7,0,6759,0.845,14,471.92,0,0.088235294,0.333333333,1.098612289,1,1,30000,30000,0.2253,0.094384,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8500,8500,8500,60,0.1758,213.91,4.6,1,75000,Fully Paid,8.4,0,1,13,0,8100,0.91,21,2211.26,0,0.048780488,0.2,0.245122458,1,1,75000,75000,0.108,0.260148235,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22000,22000,22000,60,0.1269,497.09,2.8,6,91663,Fully Paid,11.98,0,2,7,0,13726,0.641,22,496.53,0,0.352941176,1.2,0.251314428,1,1,91663,91663,0.149744172,0.022569545,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10000,10000,10000,36,0.1677,355.39,4.2,6,45000,Fully Paid,8.43,0,0,5,0,9107,0.959,15,724.08,0,0.452830189,2,0.15415068,1,1,45000,45000,0.202377778,0.072408,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6000,6000,6000,36,0.079,187.75,1.6,5,139200,Fully Paid,20.09,0,0,19,0,33725,0.434,31,17.91,0,0.180722892,1.666666667,0.810930216,1,1,111360,111360,0.242277299,0.002985,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30000,30000,30000,36,0.1942,1106.07,5.4,6,90000,Fully Paid,7.95,0,0,10,0,24488,0.751,27,16598.7,0,0.310344828,2,0.405465108,1,1,90000,90000,0.272088889,0.55329,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16000,16000,16000,36,0.0662,491.26,1.2,10,100000,Fully Paid,9.77,0,4,16,0,24860,0.376,40,5275.78,0,0.405405405,3.333333333,1.098612289,1,1,80000,80000,0.2486,0.32973625,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3000,3000,3000,60,0.1242,67.38,2.6,2,106800,Fully Paid,6.6,0,5,13,0,309,0.007,46,396.24,0,0.121212121,0.4,0.3254224,1,1,85440,85440,0.002893258,0.13208,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16000,16000,15950,60,0.1349,368.08,3,10,62000,Fully Paid,17.13,0,3,8,0,15489,0.704,33,1456.05,0,0.428571429,2,0.182321557,1,0.996875,62000,62000,0.249822581,0.091003125,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,12000,12000,36,0.1629,423.61,4,5,125000,Charged Off,6.1,1,2,9,0,12136,0.442,21,423.61,0,0.365853659,1.666666667,0.105360516,1,1,125000,125000,0.097088,0.035300833,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35000,35000,34975,60,0.2089,944.71,6,10,100000,Fully Paid,9.31,0,2,16,0,11818,0.402,54,19356.95,0,0.504201681,2,0.510825624,1,0.999285714,100000,100000,0.11818,0.553055714,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5000,5000,5000,36,0.0991,161.13,2,1,31000,Fully Paid,19.01,2,2,11,0,2562,0.434,24,166.92,0,0.062176166,0.333333333,0.587786665,1,1,31000,31000,0.082645161,0.033384,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13000,13000,13000,36,0.1269,436.09,2.8,6,118000,Charged Off,6.33,0,0,9,0,20564,0.898,16,436.09,0,0.333333333,2,0.251314428,1,1,118000,118000,0.174271186,0.033545385,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11200,11200,11125,36,0.1065,364.83,2.2,10,83000,Fully Paid,10.15,0,0,7,0,16259,0.557,12,377.75,0,0.409556314,3.333333333,0.492476485,1,0.993303571,83000,83000,0.195891566,0.033727679,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,12000,12000,60,0.1727,299.98,4.4,2,36048,Fully Paid,20.51,1,1,10,0,7113,0.195,18,9389.41,0,0.205128205,0.4,0.200670695,1,1,28838.4,28838.4,0.19732024,0.782450833,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000,15000,15000,60,0.1825,382.95,4.8,10,50004,Charged Off,21.41,1,0,10,0,14020,0.477,29,382.95,0,0.37037037,2,0.287682072,1,1,50004,50004,0.28037757,0.02553,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35000,35000,34963.33081,60,0.2313,989.29,7.2,3,220000,Charged Off,18.36,0,3,8,0,51941,0.932,28,989.29,0,0.180904523,0.6,0.693147181,1,0.998952309,220000,220000,0.236095455,0.028265429,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3200,3200,3200,36,0.1269,107.35,2.8,5,54000,Fully Paid,4.71,0,1,10,0,4723,0.492,14,2040.13,0,0.188087774,1.666666667,0.251314428,1,1,54000,54000,0.087462963,0.637540625,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6000,6000,6000,36,0.1242,200.5,2.6,1,30000,Charged Off,8.92,0,0,5,0,8061,0.63,7,200.5,0,0.110091743,0.333333333,0.3254224,1,1,30000,30000,0.2687,0.033416667,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3100,3100,3100,36,0.1171,102.54,2.4,1,20000,Fully Paid,21.78,0,0,5,0,11850,0.853,12,1879.95,0,0.06122449,0.333333333,0.405465108,1,1,20000,20000,0.5925,0.606435484,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5000,5000,4925,36,0.0991,161.13,2,2,25000,Fully Paid,23.18,0,1,3,0,5135,0.315,28,2435.3,0,0.101265823,0.666666667,0.587786665,1,0.985,25000,25000,0.2054,0.48706,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25000,25000,25000,36,0.1269,838.63,2.8,2,80000,Fully Paid,9.33,0,0,17,0,15210,0.731,50,4136.79,0,0.091254753,0.666666667,0.251314428,1,1,80000,80000,0.190125,0.1654716,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5000,5000,5000,36,0.1677,177.7,4.2,10,89000,Charged Off,24.54,0,0,24,0,65029,0.926,33,177.7,0,0.359281437,3.333333333,0.15415068,1,1,89000,89000,0.730662921,0.03554,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8800,8800,8800,36,0.0603,267.84,1,5,135000,Fully Paid,8.85,0,0,14,0,32706,0.11,34,271.02,0,0.243902439,1.666666667,1.280933845,1,1,108000,108000,0.242266667,0.030797727,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6000,6000,6000,36,0.1427,205.86,3.2,9,55000,Fully Paid,24.55,0,0,19,0,7891,0.805,43,218.82,0,0.52173913,3,0.117783036,1,1,55000,55000,0.143472727,0.03647,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12000,12000,12000,36,0.1465,413.94,3.4,5,36888,Fully Paid,15.45,0,1,7,0,5318,0.516,17,6400.55,0,0.437956204,1.666666667,0.057158414,1,1,36888,36888,0.144166124,0.533379167,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8000,8000,8000,36,0.1596,281.1,3.8,5,48500,Fully Paid,23.51,0,1,4,0,2349,0.87,12,6232.78,0,0.705882353,1.666666667,0.054067221,1,1,48500,48500,0.04843299,0.7790975,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000,10000,10000,36,0.1171,330.76,2.4,10,32000,Fully Paid,17.63,0,0,6,0,12821,0.964,27,352.74,0,0.454545455,3.333333333,0.405465108,1,1,32000,32000,0.40065625,0.035274,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
21000,21000,21000,60,0.1527,502.57,3.6,7,90000,Fully Paid,13.23,0,1,8,0,15471,0.494,18,502.54,0,0.330708661,1.4,0,1,1,90000,90000,0.1719,0.023930476,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3975,3975,3975,60,0.1758,100.04,4.6,6,42000,Fully Paid,10.29,0,0,9,0,10354,0.959,10,198.74,0,0.529411765,1.2,0.245122458,1,1,42000,42000,0.24652381,0.049997484,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19075,19075,19075,60,0.1758,480.04,4.6,8,41500,Charged Off,23.91,0,0,11,0,12838,0.707,17,480.04,0,0.5,1.6,0.245122458,1,1,41500,41500,0.309349398,0.025165924,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3000,3000,3000,36,0.089,95.26,1.8,1,61160,Charged Off,8.24,0,1,8,1,337,0.008,14,95.26,1,0.049382716,0.333333333,0.693147181,1,1,61160,61160,0.005510137,0.031753333,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5000,5000,5000,36,0.1427,171.55,3.2,1,60000,Fully Paid,17,0,3,9,0,14748,0.649,13,182.97,0,0.071428571,0.333333333,0.117783036,1,1,48000,48000,0.2458,0.036594,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35000,35000,34950,60,0.1269,790.82,2.8,10,102000,Fully Paid,16.58,0,0,8,0,26563,0.894,23,790.35,0,0.574162679,2,0.251314428,1,0.998571429,102000,102000,0.260421569,0.022581429,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10625,10625,10625,36,0.1242,355.04,2.6,2,30000,Fully Paid,23.36,0,1,18,0,15037,0.911,26,9474.85,0,0.129032258,0.666666667,0.3254224,1,1,24000,24000,0.501233333,0.891750588,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,12000,12000,36,0.1171,396.92,2.4,8,50000,Fully Paid,18.31,0,0,8,0,10909,0.646,9,422.04,0,0.623376623,2.666666667,0.405465108,1,1,50000,50000,0.21818,0.03517,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9750,9750,9750,36,0.1677,346.5,4.2,1,24300,Fully Paid,12.74,0,0,11,0,10597,0.635,14,4741.81,0,0.078431373,0.333333333,0.15415068,1,1,24300,24300,0.436090535,0.486339487,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000,12000,11975,36,0.1727,429.45,4.4,4,50000,Fully Paid,18.77,0,0,5,0,6879,0.8,6,445.38,0,0.355555556,1.333333333,0.200670695,1,0.997916667,40000,40000,0.13758,0.037115,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21600,21600,21600,36,0.1903,792.1,5.2,7,120000,Fully Paid,9.71,0,0,7,0,9760,0.813,12,806.82,0,0.4,2.333333333,0.36772478,1,1,120000,120000,0.081333333,0.037352778,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6000,6000,6000,36,0.089,190.52,1.8,1,26400,Fully Paid,8.91,0,1,5,0,6620,0.625,9,196.62,0,0.067039106,0.333333333,0.693147181,1,1,21120,21120,0.250757576,0.03277,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25450,25450,25450,60,0.2128,692.53,6.2,5,82000,Fully Paid,20.9,0,3,11,0,24575,0.775,29,25657.41,0,0.355029586,1,0.543615447,1,1,82000,82000,0.299695122,1.008149705,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3575,3575,3575,36,0.0751,111.23,1.4,6,45000,Fully Paid,14.59,0,0,10,0,2429,0.097,15,2685.07,0,0.637168142,2,0.944461609,1,1,45000,45000,0.053977778,0.751068531,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000,12000,11950,36,0.1242,400.99,2.6,10,55000,Fully Paid,14.18,1,0,6,0,6934,0.788,11,412.77,0,0.510638298,3.333333333,0.3254224,1,0.995833333,55000,55000,0.126072727,0.0343975,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3000,3000,3000,36,0.1171,99.23,2.4,10,30000,Fully Paid,10.68,0,1,3,0,830,0.166,18,2138.92,0,0.517241379,3.333333333,0.405465108,1,1,24000,24000,0.027666667,0.712973333,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7000,7000,7000,36,0.089,222.28,1.8,2,45000,Charged Off,6.13,0,3,17,0,9924,0.277,30,222.28,0,0.169014085,0.666666667,0.693147181,1,1,45000,45000,0.220533333,0.031754286,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21000,21000,21000,36,0.1171,694.6,2.4,10,60000,Fully Paid,3,1,0,4,0,8296,0.628,13,710.79,0,0.497925311,3.333333333,0.405465108,1,1,60000,60000,0.138266667,0.033847143,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25000,25000,25000,60,0.2206,691.33,6.6,7,180000,Charged Off,7.04,0,1,5,0,11260,0.787,7,691.33,0,0.6,1.4,0.606135804,1,1,180000,180000,0.062555556,0.0276532,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12000,12000,12000,60,0.1427,280.91,3.2,10,68000,Charged Off,9.35,1,1,6,0,5067,0.676,11,280.91,0,0.357142857,2,0.117783036,1,1,68000,68000,0.074514706,0.023409167,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
25000,25000,25000,60,0.1825,638.25,4.8,6,92604,Fully Paid,18.84,1,2,20,0,27681,0.474,57,22273.73,0,0.163265306,1.2,0.287682072,1,1,92604,92604,0.298917973,0.8909492,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6075,6075,6075,36,0.0603,184.9,1,8,79200,Fully Paid,10.17,0,0,9,0,15279,0.358,30,916.07,0,0.408510638,2.666666667,1.280933845,1,1,79200,79200,0.192916667,0.150793416,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5000,5000,5000,36,0.1171,165.38,2.4,10,43000,Fully Paid,13.48,0,0,3,0,3007,0.501,28,176.99,0,0.433212996,3.333333333,0.405465108,1,1,43000,43000,0.069930233,0.035398,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10400,10400,10400,36,0.1527,361.9,3.6,10,38004,Charged Off,19.58,0,1,11,0,13017,0.632,20,37.45,0,0.510638298,3.333333333,0,1,1,30403.2,30403.2,0.342516577,0.003600962,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8000,8000,8000,36,0.1596,281.1,3.8,4,42000,Fully Paid,12.34,0,2,7,0,12742,0.988,11,2914.29,0,0.289156627,1.333333333,0.054067221,1,1,42000,42000,0.303380952,0.36428625,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11000,11000,11000,36,0.1242,367.57,2.6,1,85000,Fully Paid,18.17,0,0,10,0,9908,0.877,19,2955.55,0,0.056603774,0.333333333,0.3254224,1,1,85000,85000,0.116564706,0.268686364,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33600,33600,33600,60,0.1427,786.53,3.2,10,86000,Fully Paid,20.57,0,0,6,0,45043,0.57,18,4594.27,0,0.363636364,2,0.117783036,1,1,86000,86000,0.523755814,0.136734226,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000,12000,12000,36,0.1427,411.71,3.2,3,75000,Fully Paid,24.56,0,0,17,0,11222,0.935,24,8035.12,0,0.276923077,1,0.117783036,1,1,60000,60000,0.149626667,0.669593333,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,12000,12000,36,0.0662,368.45,1.2,10,90000,Fully Paid,12.09,0,2,8,0,16851,0.331,53,389.24,0,0.397350993,3.333333333,1.098612289,1,1,90000,90000,0.187233333,0.032436667,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11100,11100,11100,60,0.1596,269.7,3.8,10,50000,Fully Paid,24.12,0,2,14,0,16205,0.737,52,6424.8,0,0.495867769,2,0.054067221,1,1,50000,50000,0.3241,0.578810811,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20000,20000,19975,36,0.1864,729.49,5,2,61000,Fully Paid,12.28,0,1,13,0,10939,0.703,32,750.62,0,0.140350877,0.666666667,0.328504067,1,0.99875,61000,61000,0.179327869,0.037531,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
